"BnaA07g16060D"	"Phenylalanine ammonia-lyase"
"BnaA07g16060D"	"Phenylalanine/histidine ammonia-lyases, active site"
"BnaA07g16060D"	"Aromatic amino acid lyase"
"BnaA07g16120D"	"Ribosomal protein L36e"
"BnaA07g16270D"	"Concanavalin A-like lectin/glucanase, subgroup"
"BnaA07g16270D"	"Legume lectin domain"
"BnaA07g16270D"	"Concanavalin A-like lectin/glucanases superfamily"
"BnaA07g16280D"	"Mitochondrial substrate/solute carrier"
"BnaA07g16280D"	"Mitochondrial carrier domain"
"BnaA07g16280D"	"Mitochondrial brown fat uncoupling protein"
"BnaA07g16290D"	"Reticulon"
"BnaA07g16560D"	"Protein phosphatase 2A, regulatory B subunit, B56"
"BnaA07g16560D"	"Armadillo-type fold"
"BnaA07g16640D"	"ABC transporter, conserved site"
"BnaA07g16640D"	"ABC-2 type transporter"
"BnaA07g16640D"	"AAA+ ATPase domain"
"BnaA07g16640D"	"ABC transporter-like"
"BnaA07g16800D"	"Heavy metal-associated domain, HMA"
"BnaA07g16810D"	NA
"BnaA07g17000D"	"NB-ARC"
"BnaA07g17000D"	"AAA+ ATPase domain"
"BnaA07g17000D"	"Disease resistance protein"
"BnaA07g17010D"	NA
"BnaA07g17030D"	"NAD(P)-binding domain"
"BnaA07g17030D"	"Fatty acyl-CoA reductase"
"BnaA07g17030D"	"Male sterility, NAD-binding"
"BnaA07g17120D"	"WD40/YVTN repeat-like-containing domain"
"BnaA07g17120D"	"WD40 repeat"
"BnaA07g17120D"	"NUC153"
"BnaA07g17120D"	"WD40-repeat-containing domain"
"BnaA07g17330D"	"Pectin lyase fold/virulence factor"
"BnaA07g17330D"	"Pectin lyase fold"
"BnaA07g17330D"	"Glycoside hydrolase, family 28"
"BnaA07g17330D"	"Parallel beta-helix repeat"
"BnaA07g17520D"	"C2 membrane targeting protein"
"BnaA07g17520D"	"C2 calcium/lipid-binding domain, CaLB"
"BnaA07g17520D"	"Phosphoribosyltransferase C-terminal"
"BnaA07g17520D"	"C2 calcium-dependent membrane targeting"
"BnaA07g17530D"	"Cyclase-associated protein CAP/septum formation inhibitor MinC, C-terminal"
"BnaA07g17530D"	"Tubulin binding cofactor C"
"BnaA07g17530D"	"C-CAP/cofactor C-like domain"
"BnaA07g17530D"	"CARP motif"
"BnaA07g17540D"	"G-patch domain"
"BnaA07g17540D"	"Domain of unknown function DUF4187"
"BnaA07g17630D"	"Cyclic nucleotide-binding-like"
"BnaA07g17630D"	"Cyclic nucleotide-binding domain"
"BnaA07g17630D"	"RmlC-like jelly roll fold"
"BnaA07g17630D"	"Ion transport domain"
"BnaA07g17770D"	"Transcription factor CBF/NF-Y/archaeal histone"
"BnaA07g17770D"	"Transcriptional activator NFYC/HAP5 subunit"
"BnaA07g17770D"	"Histone-fold"
"BnaA07g17840D"	"Rossmann-like alpha/beta/alpha sandwich fold"
"BnaA07g17840D"	"Universal stress protein A"
"BnaA07g17840D"	"UspA"
"BnaA07g17960D"	"Serine/threonine-protein kinase, active site"
"BnaA07g17960D"	"Protein kinase-like domain"
"BnaA07g17960D"	"Serine/threonine- / dual specificity protein kinase, catalytic  domain"
"BnaA07g17960D"	"Protein kinase, catalytic domain"
"BnaA07g17960D"	"Protein kinase, ATP binding site"
"BnaA07g17960D"	"Tyrosine-protein kinase, catalytic domain"
"BnaA07g17960D"	"Serine-threonine/tyrosine-protein kinase catalytic domain"
"BnaA07g17960D"	"Armadillo repeat-containing protein 3 and Serine/threonine-protein kinase CTR1"
"BnaA07g18070D"	"HAD-superfamily phosphatase, subfamily IIIA"
"BnaA07g18070D"	"HAD-like domain"
"BnaA07g18070D"	"HAD-superfamily hydrolase, subfamily IIIA"
"BnaA07g18280D"	"FBD"
"BnaA07g18360D"	"EF-Hand 1, calcium-binding site"
"BnaA07g18360D"	"EF-hand-like domain"
"BnaA07g18360D"	"Calcium-binding EF-hand"
"BnaA07g18660D"	"PRIB5"
"BnaA07g18660D"	"Histidine phosphatase superfamily, clade-1"
"BnaA07g18730D"	"Zinc finger, GATA-type"
"BnaA07g18730D"	"Transcription factor, GATA, plant"
"BnaA07g18730D"	"Zinc finger, NHR/GATA-type"
"BnaA07g18750D"	"Barwin-related endoglucanase"
"BnaA07g18750D"	"Barwin-like endoglucanase"
"BnaA07g18750D"	"Major pollen allergen Lol pI"
"BnaA07g18750D"	"Expansin/Lol pI"
"BnaA07g18750D"	"Expansin/pollen allergen, DPBB domain"
"BnaA07g18750D"	"Expansin, cellulose-binding-like domain"
"BnaA07g18820D"	"Proteasome, subunit alpha/beta"
"BnaA07g18820D"	"Proteasome, beta-type subunit, conserved site"
"BnaA07g18820D"	"Proteasome B-type subunit"
"BnaA07g18890D"	NA
"BnaA07g18900D"	"Peroxisomal biogenesis factor 11"
"BnaA07g19310D"	"Cytochrome c oxidase subunit Vc"
"BnaA07g19340D"	"DnaJ domain, conserved site"
"BnaA07g19340D"	"Chaperone DnaJ, C-terminal"
"BnaA07g19340D"	"HSP40/DnaJ peptide-binding"
"BnaA07g19340D"	"DnaJ domain"
"BnaA07g19450D"	NA
"BnaA07g19620D"	NA
"BnaA07g19900D"	"WD40/YVTN repeat-like-containing domain"
"BnaA07g19900D"	"CTLH, C-terminal LisH motif"
"BnaA07g19900D"	"WD40 repeat"
"BnaA07g19900D"	"LisH dimerisation motif"
"BnaA07g19900D"	"WD40 repeat, conserved site"
"BnaA07g19900D"	"WD40-repeat-containing domain"
"BnaA07g19920D"	"Sterile alpha motif/pointed domain"
"BnaA07g20040D"	"Ribosomal protein L30, ferredoxin-like fold domain"
"BnaA07g20040D"	"Ribosomal protein L30, N-terminal"
"BnaA07g20130D"	NA
"BnaA07g20190D"	"Phospholipid/glycerol acyltransferase"
"BnaA07g20290D"	"Phosphoglycerate kinase, C-terminal"
"BnaA07g20290D"	"Phosphoglycerate kinase, N-terminal"
"BnaA07g20290D"	"Phosphoglycerate kinase"
"BnaA07g20450D"	"Nucleolar complex-associated"
"BnaA07g20480D"	NA
"BnaA07g20680D"	NA
"BnaA07g20730D"	"Protein of unknown function DUF581"
"BnaA07g20950D"	"Caffeate O-methyltransferase (COMT) family"
"BnaA07g20950D"	"Plant methyltransferase dimerisation"
"BnaA07g20950D"	"O-methyltransferase, family 2"
"BnaA07g20950D"	"Winged helix-turn-helix transcription repressor DNA-binding domain"
"BnaA07g22260D"	"Pentatricopeptide repeat"
"BnaA07g22260D"	"Tetratricopeptide-like helical"
"BnaA07g22680D"	"Glycosyl transferase, family 1"
"BnaA07g22680D"	"Sucrose synthase, plant/cyanobacteria"
"BnaA07g22680D"	"Sucrose synthase"
"BnaA07g22700D"	NA
"BnaA07g22760D"	"Nascent polypeptide-associated complex NAC domain"
"BnaA07g22770D"	"F-box domain, cyclin-like"
"BnaA07g23090D"	"DNA-binding, integrase-type"
"BnaA07g23090D"	"AP2/ERF domain"
"BnaA07g23190D"	"CRAL-TRIO domain"
"BnaA07g23190D"	"CRAL/TRIO, N-terminal domain"
"BnaA07g23190D"	"GOLD"
"BnaA07g23300D"	NA
"BnaA07g23440D"	"Endonuclease/exonuclease/phosphatase"
"BnaA07g23440D"	"Inositol polyphosphate-related phosphatase"
"BnaA07g24140D"	"Mog1/PsbP, alpha/beta/alpha sandwich"
"BnaA07g24140D"	"Ran-interacting Mog1 protein"
"BnaA07g24200D"	"Ribosomal protein L34e, conserved site"
"BnaA07g24200D"	"Ribosomal protein L34Ae"
"BnaA07g24260D"	"Disease resistance protein"
"BnaA07g24260D"	"NB-ARC"
"BnaA07g24260D"	"Leucine-rich repeat"
"BnaA07g24260D"	"AAA+ ATPase domain"
"BnaA07g24260D"	"Toll/interleukin-1 receptor homology (TIR) domain"
"BnaA07g24260D"	"Leucine-rich repeat 3"
"BnaA07g24320D"	"X8"
"BnaA07g24390D"	"DNA-directed RNA polymerase, phage-type"
"BnaA07g24390D"	"DNA-directed RNA polymerase, helix hairpin domain"
"BnaA07g25760D"	NA
"BnaA07g25770D"	"Signal transduction histidine kinase-related protein, C-terminal"
"BnaA07g25770D"	"GAF domain"
"BnaA07g25770D"	"Signal transduction histidine kinase, subgroup 1, dimerisation/phosphoacceptor domain"
"BnaA07g25770D"	"Signal transduction response regulator, receiver domain"
"BnaA07g25770D"	"Signal transduction histidine kinase, core"
"BnaA07g25770D"	"Signal transduction histidine kinase, hybrid-type, ethylene sensor"
"BnaA07g25770D"	"Signal transduction histidine kinase, homodimeric domain"
"BnaA07g25770D"	"Histidine kinase-like ATPase, ATP-binding domain"
"BnaA07g25770D"	"CheY-like superfamily"
"BnaA07g25840D"	"Serine/threonine-protein kinase, active site"
"BnaA07g25840D"	"Tyrosine-protein kinase, catalytic domain"
"BnaA07g25840D"	"Protein kinase, catalytic domain"
"BnaA07g25840D"	"Protein kinase-like domain"
"BnaA07g25840D"	"Serine/threonine- / dual specificity protein kinase, catalytic  domain"
"BnaA07g25890D"	"A1 cistron-splicing factor, AAR2"
"BnaA07g25940D"	"ClpP, active site"
"BnaA07g25940D"	"ClpP/TepA"
"BnaA07g25940D"	"ClpP"
"BnaA07g25960D"	"PAN-2 domain"
"BnaA07g25960D"	"S-locus glycoprotein"
"BnaA07g25960D"	"Bulb-type lectin domain"
"BnaA07g25960D"	"Apple-like"
"BnaA07g25970D"	"Apple-like"
"BnaA07g25970D"	"Concanavalin A-like lectin/glucanase, subgroup"
"BnaA07g25970D"	"Protein kinase-like domain"
"BnaA07g25970D"	"Serine/threonine- / dual specificity protein kinase, catalytic  domain"
"BnaA07g25970D"	"Tyrosine-protein kinase, catalytic domain"
"BnaA07g25970D"	"S-locus glycoprotein"
"BnaA07g25970D"	"Serine/threonine-protein kinase, active site"
"BnaA07g25970D"	"Protein kinase, catalytic domain"
"BnaA07g25970D"	"Protein kinase, ATP binding site"
"BnaA07g25970D"	"PAN-2 domain"
"BnaA07g25970D"	"S-locus receptor kinase, C-terminal"
"BnaA07g25970D"	"Bulb-type lectin domain"
"BnaA07g25970D"	"S-locus, receptor kinase"
"BnaA07g25970D"	"Serine-threonine/tyrosine-protein kinase catalytic domain"
"BnaA07g26010D"	"Multi antimicrobial extrusion protein"
"BnaA07g26020D"	"Multi antimicrobial extrusion protein"
"BnaA07g26160D"	"Serine/threonine- / dual specificity protein kinase, catalytic  domain"
"BnaA07g26160D"	"Serine/threonine-protein kinase, active site"
"BnaA07g26160D"	"Protein kinase, catalytic domain"
"BnaA07g26160D"	"Protein kinase-like domain"
"BnaA07g26160D"	"Protein kinase, ATP binding site"
"BnaA07g26160D"	"Tyrosine-protein kinase, catalytic domain"
"BnaA07g26400D"	"Kelch repeat type 1"
"BnaA07g26400D"	"F-box domain, cyclin-like"
"BnaA07g26400D"	"Galactose oxidase, beta-propeller"
"BnaA07g26940D"	"Transmembrane receptor, eukaryota"
"BnaA07g27140D"	"Domain of unknown function DUF4283"
"BnaA07g27140D"	"Zinc finger, CCHC-type"
"BnaA07g27140D"	"Zinc knuckle CX2CX4HX4C"
"BnaA07g27160D"	NA
"BnaA07g27220D"	NA
"BnaA07g27240D"	"Proton-dependent oligopeptide transporter family"
"BnaA07g27240D"	"Major facilitator superfamily domain, general substrate transporter"
"BnaA07g27400D"	NA
"BnaA07g27660D"	"ACT domain"
"BnaA07g27940D"	"KOW"
"BnaA07g27940D"	"Translation elongation factor IF5A"
"BnaA07g27940D"	"Nucleic acid-binding, OB-fold"
"BnaA07g27940D"	"Translation elongation factor, IF5A, hypusine site"
"BnaA07g27940D"	"Ribosomal protein L2 domain 2"
"BnaA07g27940D"	"Translation protein SH3-like domain"
"BnaA07g27940D"	"Translation elongation factor, IF5A C-terminal"
"BnaA07g28200D"	"Seven-in-absentia protein, TRAF-like domain"
"BnaA07g28200D"	"Zinc finger, SIAH-type"
"BnaA07g28200D"	"Seven-in-absentia protein, sina"
"BnaA07g28200D"	"TRAF-like"
"BnaA07g28200D"	"Zinc finger, RING/FYVE/PHD-type"
"BnaA07g28200D"	"SIAH-type domain"
"BnaA07g28320D"	"Serine/threonine- / dual specificity protein kinase, catalytic  domain"
"BnaA07g28320D"	"Protein kinase, catalytic domain"
"BnaA07g28320D"	"Protein kinase-like domain"
"BnaA07g28320D"	"Tyrosine-protein kinase, catalytic domain"
"BnaA07g28320D"	"Serine-threonine/tyrosine-protein kinase catalytic domain"
"BnaA07g28320D"	"Protein kinase, ATP binding site"
"BnaA07g28320D"	"Serine/threonine-protein kinase, active site"
"BnaA07g28810D"	"Tify"
"BnaA07g28810D"	"CO/COL/TOC1, conserved site"
"BnaA07g28820D"	"Glycoside hydrolase, family 9, active site"
"BnaA07g28820D"	"Six-hairpin glycosidase-like"
"BnaA07g28820D"	"Glycoside hydrolase, family 9"
"BnaA07g28820D"	"Six-hairpin glycosidase"
"BnaA07g28860D"	"NAD(P)H-quinone oxidoreductase subunit L"
"BnaA07g28910D"	"Alpha-D-phosphohexomutase superfamily"
"BnaA07g28910D"	"Alpha-D-phosphohexomutase, alpha/beta/alpha I/II/III"
"BnaA07g28910D"	"Alpha-D-phosphohexomutase, alpha/beta/alpha domain II"
"BnaA07g28910D"	"Alpha-D-phosphohexomutase, alpha/beta/alpha domain III"
"BnaA07g28910D"	"Alpha-D-phosphohexomutase, alpha/beta/alpha domain I"
"BnaA07g29050D"	"Protein of unknown function DUF4228"
"BnaA07g29130D"	"Auxin efflux carrier"
"BnaA07g29260D"	"Pyridoxal phosphate-dependent transferase, major region, subdomain 1"
"BnaA07g29260D"	"Pyridoxal phosphate-dependent transferase, major region, subdomain 2"
"BnaA07g29260D"	"Pyridoxal phosphate-dependent transferase"
"BnaA07g29260D"	"Serine hydroxymethyltransferase, pyridoxal phosphate binding site"
"BnaA07g29260D"	"Serine hydroxymethyltransferase"
"BnaA07g29270D"	"SWIB/MDM2 domain"
"BnaA07g29270D"	"Translation initiation factor SUI1"
"BnaA07g29270D"	"PUA-like domain"
"BnaA07g29270D"	"Pseudouridine synthase/archaeosine transglycosylase"
"BnaA07g29350D"	"Leucine-rich repeat"
"BnaA07g29350D"	"Leucine-rich repeat, typical subtype"
"BnaA07g29350D"	"CAP Gly-rich domain"
"BnaA07g29500D"	"RNA-binding domain, S1"
"BnaA07g29500D"	"Nucleic acid-binding, OB-fold"
"BnaA07g29500D"	"Ribosomal protein S1, RNA-binding domain"
"BnaA07g29620D"	"WD40 repeat"
"BnaA07g29620D"	"WD40-repeat-containing domain"
"BnaA07g29620D"	"WD40 repeat, conserved site"
"BnaA07g29620D"	"G-protein beta WD-40 repeat"
"BnaA07g29620D"	"WD40/YVTN repeat-like-containing domain"
"BnaA07g29660D"	"Plant organelle RNA recognition domain"
"BnaA07g29680D"	"General substrate transporter"
"BnaA07g29680D"	"Sucrose/H+ symporter, plant"
"BnaA07g29680D"	"Major facilitator superfamily domain, general substrate transporter"
"BnaA07g29810D"	"Transcription factor TCP subgroup"
"BnaA07g29810D"	"Transcription factor, TCP"
"BnaA07g29900D"	"Protein of unknown function DUF543"
"BnaA07g29990D"	"Kunitz inhibitor ST1-like"
"BnaA07g29990D"	"Proteinase inhibitor I3, Kunitz legume"
"BnaA07g30020D"	"Proteinase inhibitor I3, Kunitz legume"
"BnaA07g30020D"	"Kunitz inhibitor ST1-like"
"BnaA07g30200D"	"CO/COL/TOC1, conserved site"
"BnaA07g30200D"	"Tify"
"BnaA07g30270D"	NA
"BnaA07g30390D"	NA
"BnaA07g30810D"	NA
"BnaA07g30880D"	"Serine/threonine- / dual specificity protein kinase, catalytic  domain"
"BnaA07g30880D"	"Serine/threonine-protein kinase, active site"
"BnaA07g30880D"	"Protein kinase, catalytic domain"
"BnaA07g30880D"	"Tyrosine-protein kinase, catalytic domain"
"BnaA07g30880D"	"Protein kinase-like domain"
"BnaA07g31280D"	"Mitochodrial transcription termination factor-related"
"BnaA07g31440D"	NA
"BnaA07g31590D"	"Pyridine nucleotide-disulphide oxidoreductase, FAD/NAD(P)-binding domain"
"BnaA07g31590D"	"Geranylgeranyl reductase, plant/prokaryotic"
"BnaA07g31590D"	"Aromatic-ring hydroxylase-like"
"BnaA07g31590D"	"Geranylgeranyl reductase, plant/cyanobacteria"
"BnaA07g31590D"	"Geranylgeranyl reductase family"
"BnaA07g31590D"	"NAD(P)-binding domain"
"BnaA07g32060D"	"Ribosomal protein L31"
"BnaA07g32330D"	"ARID/BRIGHT DNA-binding domain"
"BnaA07g32330D"	"High mobility group (HMG) box domain"
"BnaA07g32340D"	"Pseudouridine synthase I, TruA, alpha/beta domain"
"BnaA07g32340D"	"Pseudouridine synthase I, TruA"
"BnaA07g32340D"	"Pseudouridine synthase I, TruA, C-terminal"
"BnaA07g32340D"	"Pseudouridine synthase I, TruA, N-terminal"
"BnaA07g32340D"	"Pseudouridine synthase, catalytic domain"
"BnaA07g32390D"	"MaoC-like domain"
"BnaA07g32390D"	"Enoyl-CoA hydratase 2"
"BnaA07g32500D"	"WD40 repeat"
"BnaA07g32500D"	"WD40-repeat-containing domain"
"BnaA07g32500D"	"WD40/YVTN repeat-like-containing domain"
"BnaA07g32570D"	NA
"BnaA07g32610D"	"Cyclin, N-terminal"
"BnaA07g32610D"	"Cyclin A/B/D/E"
"BnaA07g32610D"	"Cyclin, C-terminal domain"
"BnaA07g32610D"	"Cyclin-like"
"BnaA07g32730D"	"General substrate transporter"
"BnaA07g32730D"	"Sugar transporter, conserved site"
"BnaA07g32730D"	"Major facilitator superfamily domain"
"BnaA07g32730D"	"Major facilitator superfamily domain, general substrate transporter"
"BnaA07g32780D"	"Mog1/PsbP, alpha/beta/alpha sandwich"
"BnaA07g32780D"	"Photosystem II PsbP, oxygen evolving complex"
"BnaA07g32830D"	"ARID/BRIGHT DNA-binding domain"
"BnaA07g32850D"	"Tyrosine-protein kinase, catalytic domain"
"BnaA07g32850D"	"Protein kinase, catalytic domain"
"BnaA07g32850D"	"Serine/threonine- / dual specificity protein kinase, catalytic  domain"
"BnaA07g32850D"	"Serine/threonine-protein kinase, active site"
"BnaA07g32850D"	"Protein kinase-like domain"
"BnaA07g32850D"	"Protein kinase, ATP binding site"
"BnaA07g32860D"	"Pyrophosphate-dependent phosphofructokinase PfpB"
"BnaA07g32860D"	"Phosphofructokinase domain"
"BnaA07g32860D"	"Pyrophosphate-dependent phosphofructokinase, alpha-helical"
"BnaA07g32860D"	"Phosphofructokinase"
"BnaA07g32870D"	"Domain of unknown function CP12"
"BnaA07g32960D"	"EF-Hand 1, calcium-binding site"
"BnaA07g32960D"	"EF-hand-like domain"
"BnaA07g32960D"	"Calcium-binding EF-hand"
"BnaA07g33060D"	"Caffeate O-methyltransferase (COMT) family"
"BnaA07g33060D"	"O-methyltransferase, family 2"
"BnaA07g33060D"	"Plant methyltransferase dimerisation"
"BnaA07g33060D"	"Winged helix-turn-helix transcription repressor DNA-binding domain"
"BnaA07g33250D"	"DnaJ domain"
"BnaA07g33250D"	"DNAJ-containing protein, X-domain"
"BnaA07g33320D"	"Ribosome maturation factor RimP"
"BnaA07g33550D"	"Peptidase aspartic, active site"
"BnaA07g33550D"	"Peptidase A1"
"BnaA07g33550D"	"Aspartic peptidase"
"BnaA07g33610D"	"Protein of unknown function DUF869, plant"
"BnaA07g33860D"	"Sulphate anion transporter"
"BnaA07g33860D"	"Sulphate anion transporter, conserved site"
"BnaA07g33860D"	"Sulphate transporter"
"BnaA07g33860D"	"STAS domain"
"BnaA07g34220D"	NA
"BnaA07g34270D"	"Protein of unknown function DUF92, TMEM19"
"BnaA07g34280D"	"Ribosomal protein L13 domain"
"BnaA07g34280D"	"Ribosomal protein L13, bacterial-type"
"BnaA07g34280D"	"Ribosomal protein L13, conserved site"
"BnaA07g34280D"	"Ribosomal protein L13"
"BnaA07g34540D"	"Squalene cyclase"
"BnaA07g34540D"	"Terpenoid cyclases/protein prenyltransferase alpha-alpha toroid"
"BnaA07g34540D"	"Terpene synthase, conserved site"
"BnaA07g34760D"	NA
"BnaA07g34770D"	"Leucine-rich repeat"
"BnaA07g34770D"	"Disease resistance protein"
"BnaA07g34770D"	"Toll/interleukin-1 receptor homology (TIR) domain"
"BnaA07g34770D"	"NB-ARC"
"BnaA07g34780D"	"YTH domain"
"BnaA07g34850D"	"Major facilitator superfamily domain, general substrate transporter"
"BnaA07g34850D"	"General substrate transporter"
"BnaA07g34850D"	"Major facilitator superfamily domain"
"BnaA07g34880D"	"Cation/H+ exchanger"
"BnaA07g34940D"	"Terpene synthase, N-terminal domain"
"BnaA07g34940D"	"Terpenoid synthase"
"BnaA07g34940D"	"Terpene synthase, metal-binding domain"
"BnaA07g34940D"	"Terpenoid cyclases/protein prenyltransferase alpha-alpha toroid"
"BnaA07g35120D"	"NUDIX hydrolase domain-like"
"BnaA07g35120D"	"NUDIX hydrolase domain"
"BnaA07g35310D"	"Uncharacterised domain XH"
"BnaA07g35370D"	"WD40 repeat"
"BnaA07g35370D"	"WD40/YVTN repeat-like-containing domain"
"BnaA07g35370D"	"WD40 repeat, conserved site"
"BnaA07g35370D"	"WD40-repeat-containing domain"
"BnaA07g35400D"	NA
"BnaA07g35410D"	NA
"BnaA07g35480D"	"Pyridoxal phosphate-dependent transferase"
"BnaA07g35480D"	"Pyridoxal phosphate-dependent transferase, major region, subdomain 1"
"BnaA07g35480D"	"Pyridoxal phosphate-dependent transferase, major region, subdomain 2"
"BnaA07g35480D"	"Transaminase, Acetylornithine/Succinylornithine family"
"BnaA07g35480D"	"Aminotransferase class-III"
"BnaA07g35520D"	"Major facilitator superfamily domain, general substrate transporter"
"BnaA07g35520D"	"Nodulin-like"
"BnaA07g35550D"	"Amino acid transporter, transmembrane"
"BnaA07g35600D"	"Pyrophosphate-energised proton pump"
"BnaA07g35650D"	"Tetratricopeptide repeat"
"BnaA07g35650D"	"N-terminal acetyltransferase A, auxiliary subunit"
"BnaA07g35650D"	"Tetratricopeptide-like helical"
"BnaA07g35650D"	"Tetratricopeptide repeat-containing domain"
"BnaA07g35730D"	"Sulphate transporter"
"BnaA07g35740D"	"ADP/ATP carrier protein"
"BnaA07g35880D"	"ATP-dependent helicase, C-terminal"
"BnaA07g35900D"	"Helicase, superfamily 1/2, ATP-binding domain, DinG/Rad3-type"
"BnaA07g35900D"	"Nicotinamide N-methyltransferase-like"
"BnaA07g36220D"	"Small GTPase superfamily, ARF/SAR type"
"BnaA07g36360D"	NA
"BnaA07g36930D"	"Protein of unknown function DUF1639"
"BnaA07g37090D"	"P-type ATPase, A  domain"
"BnaA07g37090D"	"P-type ATPase, cytoplasmic domain N"
"BnaA07g37090D"	"Cation-transporting P-type ATPase"
"BnaA07g37090D"	"Phospholipid-transporting  P-type ATPase, subfamily IV"
"BnaA07g37090D"	"HAD-like domain"
"BnaA07g37090D"	"P-type ATPase, phosphorylation site"
"BnaA07g37130D"	"Uncharacterised protein family UPF0016"
"BnaA07g37160D"	"CCT domain"
"BnaA07g37160D"	"Zinc finger, B-box"
"BnaA07g37270D"	"Transcription factor GRAS"
"BnaA07g37650D"	"Protein of unknown function DUF3741"
"BnaA07g37650D"	"Domain of unknown function DUF4378"
"BnaA07g37660D"	"Heavy metal-associated domain, HMA"
"BnaA07g37660D"	"Copper chaperone, chloroplast-targeted, predicted"
"BnaA07g37710D"	NA
"BnaA07g37770D"	"UDP-glucuronosyl/UDP-glucosyltransferase"
"BnaA07g37870D"	"2-oxoglutarate dehydrogenase, E1 component"
"BnaA07g37870D"	"Dehydrogenase, E1 component"
"BnaA07g37870D"	"Transketolase-like, pyrimidine-binding domain"
"BnaA07g38000D"	"Autophagy protein Atg8 ubiquitin-like"
"BnaA07g38100D"	"SKP1 component, dimerisation"
"BnaA07g38100D"	"SKP1 component"
"BnaA07g38100D"	"BTB/POZ fold"
"BnaA07g38210D"	"Reticulon"
"BnaA07g38230D"	"Ketopantoate hydroxymethyltransferase"
"BnaA07g38230D"	"Pyruvate/Phosphoenolpyruvate kinase"
"BnaA07g38250D"	"Glycoside hydrolase, family 35, conserved site"
"BnaA07g38250D"	"Glycoside hydrolase, family 35"
"BnaA07g38250D"	"Glycoside hydrolase, superfamily"
"BnaA07g38250D"	"Chlorophyll a/b binding protein domain"
"BnaA07g38250D"	"Chlorophyll A-B binding protein"
"BnaA07g38250D"	"Glycoside hydrolase, catalytic domain"
"BnaA07g38250D"	"Galactose-binding domain-like"
"BnaA07g38250D"	"D-galactoside/L-rhamnose binding SUEL lectin domain"
"BnaA07g38390D"	"Bulb-type lectin domain"
"BnaA07g38390D"	"PAN-2 domain"
"BnaA07g38430D"	"ATPase, F1/V1/A1 complex, alpha/beta subunit, C-terminal"
"BnaA07g38430D"	"ATPase, V1 complex, subunit A"
"BnaA07g38430D"	"ATPase, alpha/beta subunit, nucleotide-binding domain, active site"
"BnaA07g38430D"	"V-type ATP synthase catalytic subunit A/alpha"
"BnaA07g38430D"	"ATPase, F1/V1/A1 complex, alpha/beta subunit, nucleotide-binding domain"
"BnaA07g38430D"	"ATPase, F1 complex beta subunit/V1 complex, C-terminal"
"BnaA07g38430D"	"ATPase, alpha/beta subunit, N-terminal"
"BnaA07g38810D"	"Protein of unknown function DUF1645"
"BnaA07g39000D"	"Multi antimicrobial extrusion protein"
"BnaA07g39160D"	"SOUL haem-binding protein"
"BnaA07g39160D"	"Regulatory factor, effector, bacterial"
"BnaA08g00030D"	"Protein of unknown function DUF284, transmembrane eukaryotic"
"BnaA08g00040D"	"Foie gras liver health family 1"
"BnaA08g00040D"	"Domain of unknown function DUF1683, C-terminal"
"BnaA08g00050D"	NA
"BnaA08g00070D"	"Tyrosine-protein kinase, catalytic domain"
"BnaA08g00070D"	"Serine/threonine- / dual specificity protein kinase, catalytic  domain"
"BnaA08g00070D"	"Concanavalin A-like lectin/glucanase, subgroup"
"BnaA08g00070D"	"Protein kinase-like domain"
"BnaA08g00070D"	"Malectin"
"BnaA08g00070D"	"Protein kinase, catalytic domain"
"BnaA08g00070D"	"Serine/threonine-protein kinase, active site"
"BnaA08g00080D"	"NOSIC"
"BnaA08g00080D"	"NOP5, N-terminal"
"BnaA08g00080D"	"Nop domain"
"BnaA08g00090D"	"Tetratricopeptide repeat"
"BnaA08g00090D"	"Tetratricopeptide repeat-containing domain"
"BnaA08g00090D"	"Tetratricopeptide-like helical"
"BnaA08g00100D"	"Actin-related protein"
"BnaA08g00110D"	"Nucleotide-binding, alpha-beta plait"
"BnaA08g00110D"	"RNA recognition motif domain"
"BnaA08g00150D"	"WD40/YVTN repeat-like-containing domain"
"BnaA08g00150D"	"Peptidase S9, prolyl oligopeptidase, catalytic domain"
"BnaA08g00160D"	"Zinc finger, RanBP2-type"
"BnaA08g00160D"	"WLM"
"BnaA08g00170D"	"Protein of unknown function DUF577"
"BnaA08g00190D"	"Zinc/iron permease"
"BnaA08g00200D"	"HAD-like domain"
"BnaA08g00200D"	"Mitochondrial import inner membrane translocase subunit Tim50"
"BnaA08g00200D"	"NLI interacting factor"
"BnaA08g00240D"	"Cellulose synthase"
"BnaA08g00260D"	"Phosphoribulokinase/uridine kinase"
"BnaA08g00260D"	"Uridine kinase"
"BnaA08g00260D"	"Uridine kinase-like protein"
"BnaA08g00310D"	"BTB/POZ fold"
"BnaA08g00310D"	"BTB/POZ-like"
"BnaA08g00310D"	"BTB/POZ"
"BnaA08g00370D"	"WD40-repeat-containing domain"
"BnaA08g00370D"	"WD40 repeat"
"BnaA08g00370D"	"WD40/YVTN repeat-like-containing domain"
"BnaA08g00400D"	"Chloride channel, core"
"BnaA08g00400D"	"Cystathionine beta-synthase, core"
"BnaA08g00400D"	"Chloride channel, voltage gated"
"BnaA08g00460D"	NA
"BnaA08g00470D"	"DNA/RNA-binding protein Kin17, conserved domain"
"BnaA08g00470D"	"KOW"
"BnaA08g00700D"	NA
"BnaA08g00740D"	"Phospholipid-transporting  P-type ATPase, subfamily IV"
